canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
CCOCCN([O-])[O-].[Na+],,NO2--,CCOCC,CCOCC[N+](=O)[O-],,142.11000000000007,377.1921594383066,9.0,9.0,5.0,4.0,4.0,142.11,133.03799999999998,58.59,-2.6754999999999978,29.93299999999999,50.0,1.0,-0.7970309929181766,1.4444444444444444,2.0,2.3333333333333335,9.599679705215419,-0.3931944444444442,0.6491625920836767,0.9905993239146856,0.13679539268472332,0.9717794203713589,88.85421581684434,631.2105740509156,649.5409974927261,2.1951817005602794,0.2969446936162244,0.01093678461328715,0.5504142613880816,0.0,8.0,1.0,-0.4749535108644327,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,322
[O-]N([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,304.02,176.3133273395756,18.0,18.0,14.0,4.0,4.0,304.02,304.02,58.59,-0.35470000000000024,30.554000000000006,104.0,1.0,-0.7928558970904528,0.7222222222222222,1.0555555555555556,1.2777777777777777,12.084375,-6.733027210884353,0.44553523415488683,0.9694395343660981,0.24533036748034834,0.9641358212282067,467.1249524363417,1835.7772185274837,1904.06494407489,2.6303799377525263,0.2563975079922683,0.002063978419905959,0.5641039667611882,0.0,8.0,1.0,-0.4073175580269849,0.2222222222222222,0.0,0.16666666666666666,0.05555555555555555,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,323
COCCCN([O-])[O-].[Na+],,NO2--,CCCOC,COCCC[N+](=O)[O-],,142.11000000000007,377.1921594383066,9.0,9.0,5.0,4.0,4.0,142.11,133.03799999999998,58.59,-2.6754999999999978,29.93299999999999,50.0,1.0,-0.7970831987217978,1.4444444444444444,2.0,2.3333333333333335,9.624124149659863,-0.34819444444444425,0.5004789239694469,0.9775366209681896,0.21076563919693825,0.937209193310718,113.96386574695141,506.7618378889099,540.7136864489767,2.021487024071818,0.40467745229501556,0.008223739929915362,0.6892328574022053,0.0,8.0,1.0,-0.47679585421066745,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,324
[O-]N([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,304.02,176.3133273395756,18.0,18.0,14.0,4.0,4.0,304.02,304.02,58.59,-0.35470000000000024,30.554000000000006,104.0,1.0,-0.7929232631673647,0.7777777777777778,1.1111111111111112,1.3333333333333333,12.19375,-6.987083333333333,0.42684594906390344,0.9662401279023847,0.2576431936442008,0.9691343409249775,450.77571828414443,1695.6094297122559,1749.6123685947439,2.531297909821715,0.2756307078120876,0.0021499257870719827,0.566901134397385,0.0,8.0,1.0,-0.4094993317994939,0.2222222222222222,0.0,0.16666666666666666,0.05555555555555555,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,325
C[N-][N-]C.[Na+],,NN--,C,CN=NC,,81.07399999999997,661.1586671161876,5.0,5.0,3.0,1.0,0.0,81.074,75.026,28.200000000000003,-2.0875999999999992,18.566,26.0,1.0,-0.8110557506165705,1.0,1.2,1.2,3.361111111111111,0.0,0.4322887086911767,0.9686930511614384,0.24826150050207726,0.8838172745835166,27.267149365742892,97.07174728806129,109.832371554182,1.2017413528715875,0.2980880431679627,0.032413262667416974,0.4540427338423088,0.0,7.0,1.0,-0.8110557506165705,0.18181818181818182,0.5454545454545455,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,326
FC(F)(F)[N-][N-]C(F)(F)F.[Na+],,NN--,C(F)(F)F,FC(F)(F)N=NC(F)(F)F,,189.014,283.59157405153996,11.0,11.0,9.0,1.0,0.0,189.014,189.014,28.200000000000003,-0.3076000000000003,18.828,62.0,1.0,-0.7095905094994872,0.6363636363636364,0.8181818181818182,0.9090909090909091,10.825555555555557,-5.254444444444444,0.4134083935776299,0.9629817967465636,0.26956642805579467,0.9954372700182883,185.006014847014,683.1781082107036,686.3095533866762,2.0278344440615568,0.34096247662951495,0.005380567063408397,0.5390976971307814,0.0,7.0,1.0,-0.7095905094994872,0.18181818181818182,0.0,0.0,0.18181818181818182,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,327
CC[N-][N-]CC.[Na+],,NN--,CC,CCN=NCC,,109.12799999999994,491.19179108732686,7.0,7.0,3.0,3.0,0.0,109.12799999999999,99.04799999999999,28.200000000000003,-1.307399999999999,27.799999999999986,38.0,1.0,-0.8083535052974811,1.0,1.2857142857142858,1.4285714285714286,3.7152777777777777,0.0,0.7889886947436475,0.997054027421518,0.07670245369302596,0.9792721603154816,29.736425116376896,379.6495661053623,387.68544791782364,1.911021301617319,0.18904086704813128,0.03293173797734557,0.48150400721748327,0.0,7.0,1.0,-0.8083535052974811,0.23529411764705882,0.5882352941176471,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,328
FC(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)F,,289.02799999999996,185.45877139162224,17.0,17.0,13.0,3.0,0.0,289.02799999999996,289.02799999999996,28.200000000000003,0.9629999999999996,28.722000000000005,98.0,1.0,-0.7334729839917083,0.47058823529411764,0.6470588235294118,0.7647058823529411,11.763055555555557,-6.404584750566894,0.5082058611081486,0.977752867708507,0.20976017183390883,0.9807399395328847,434.35918466397237,2030.8593227135855,2070.741937644408,2.8012358300218443,0.24428012434190807,0.0022579007746586547,0.5549620514877901,0.0,7.0,1.0,-0.7334729839917083,0.23529411764705882,0.0,0.0,0.11764705882352941,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,329
CCC[N-][N-]CCC.[Na+],,NN--,CCC,CCCN=NCCC,,137.18200000000004,390.7420636656249,9.0,9.0,3.0,5.0,0.0,137.182,123.06999999999998,28.200000000000003,-0.5271999999999997,37.034,50.0,1.0,-0.8081339381095602,0.8888888888888888,1.2222222222222223,1.4444444444444444,3.904583333333333,0.0,0.7517203015273985,0.9957779377019492,0.09179487341923251,0.9751643977537519,69.37263732905457,736.9662768923567,755.7354212171056,2.3860925546344514,0.16678916982254838,0.014056902480559645,0.5669983166846734,0.0,7.0,1.0,-0.8081339381095602,0.2608695652173913,0.6086956521739129,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,330
FC(F)(F)C(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)F,,389.042,137.78146775355304,23.0,23.0,17.0,5.0,0.0,389.042,389.042,28.200000000000003,2.2336000000000014,38.616,134.0,1.0,-0.7359699399839073,0.391304347826087,0.5652173913043478,0.6956521739130435,12.322685657596372,-7.145735898526077,0.5622049851768299,0.9834916725624041,0.18095339179027506,0.988273232919819,672.4434141723256,3672.535896149144,3716.1138982776697,3.218723931067639,0.2192424790224486,0.0014696749378328455,0.7056360744652612,0.0,7.0,1.0,-0.7359699399839073,0.2608695652173913,0.0,0.0,0.08695652173913043,0.6086956521739129,0.0,0.0,0.0,0.0,0.0,331
COC[N-][N-]COC.[Na+],,NN--,COC,COCN=NCOC,,141.1260000000001,379.82212900371115,9.0,9.0,5.0,5.0,2.0,141.126,131.046,46.66000000000001,-2.1393999999999975,30.469999999999985,50.0,1.0,-0.7836960862589012,1.0,1.3333333333333333,1.5555555555555556,4.572417800453515,0.0,0.7156775545663393,0.9943364601925662,0.10627795600084325,0.9494449068019023,70.08759466230651,626.1346405796055,659.4744319485258,2.191607359874839,0.15740252322871545,0.013546547165393292,0.5150887287704312,0.0,7.0,1.0,-0.7836960862589012,0.21052631578947367,0.5263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,332
FC(F)(F)OC(F)(F)[N-][N-]C(F)(F)OC(F)(F)F.[Na+],,NN--,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)N=NC(F)(F)OC(F)(F)F,,321.02599999999995,166.9733223408004,19.0,19.0,15.0,5.0,2.0,321.02599999999995,321.02599999999995,46.66000000000001,0.8261999999999996,30.892000000000007,110.0,1.0,-0.7138703080083666,0.5263157894736842,0.7368421052631579,0.8947368421052632,12.010185657596372,-5.9695535714285715,0.6339890186654343,0.989442952709943,0.14492288753895866,0.9881362932983273,392.78782893793294,2678.168479323797,2710.3229559398783,3.0007296715219187,0.19590360877412116,0.002515699877896342,0.5876375440516078,0.0,7.0,1.0,-0.7138703080083666,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,333
CCCC[N-][N-]CCCC.[Na+],,NN--,CCCC,CCCCN=NCCCC,,165.23600000000016,324.40132766332835,11.0,11.0,3.0,7.0,0.0,165.23600000000002,147.09199999999998,28.200000000000003,0.2530000000000001,46.26800000000002,62.0,1.0,-0.8081259779446175,0.8181818181818182,1.1818181818181819,1.4545454545454546,4.023611111111111,0.0,0.7858299441408965,0.9969701435031113,0.07778517187347156,0.971956920886248,107.36158816019191,1341.5261049931057,1380.2320619003133,2.925892267920628,0.1378711496565516,0.009053116086882135,0.6195431552264757,0.0,7.0,1.0,-0.8081259779446175,0.2758620689655173,0.6206896551724138,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,334
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,489.056,109.60458061608033,29.0,29.0,21.0,7.0,0.0,489.056,489.056,28.200000000000003,3.504200000000003,48.50999999999999,170.0,1.0,-0.7360797058859943,0.3103448275862069,0.4827586206896552,0.6206896551724138,12.698154407596373,-7.80589214852608,0.5704690984872222,0.9843568088575241,0.17618647182979696,0.9826609903206572,1119.0187452310233,6241.206018577685,6351.331822525167,3.7441141985012116,0.2068881411205039,0.0008781452451163231,0.809667129079246,0.0,7.0,1.0,-0.7360797058859943,0.2758620689655173,0.0,0.0,0.06896551724137931,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,335
CCOC[N-][N-]COCC.[Na+],,NN--,COCC,CCOCN=NCOCC,,169.18000000000015,316.83873849023365,11.0,11.0,5.0,7.0,2.0,169.18,155.068,46.66000000000001,-1.3591999999999982,39.70400000000001,62.0,1.0,-0.7836841452422012,0.9090909090909091,1.2727272727272727,1.5454545454545454,4.897726048752834,0.0,0.7842783894193603,0.9968965252800984,0.07872304544710061,0.9836917949224536,101.69704222214828,1270.7657006109134,1291.8331810535133,2.8060908137798406,0.11989039068479651,0.009672767009031247,0.5658723260356815,0.0,7.0,1.0,-0.7836841452422012,0.24000000000000002,0.5599999999999999,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,336
FC(F)([N-][N-]C(F)(F)OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(N=NC(F)(F)OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F,,421.04,127.31041653471826,25.0,25.0,19.0,7.0,2.0,421.04,421.04,46.66000000000001,2.0968000000000013,40.785999999999994,146.0,1.0,-0.7139442371403684,0.44,0.64,0.8,12.385654407596373,-6.769560233011937,0.7135412257702192,0.9940883456150843,0.10857421937211723,0.9882326053411543,659.4866349013349,6002.586978429482,6074.062873443939,3.8890379037134,0.13173999500606856,0.0014984876918529256,0.681678683395541,0.0,7.0,1.0,-0.7139442371403684,0.24000000000000002,0.0,0.08,0.08,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,337
COCC[N-][N-]CCOC.[Na+],,NN--,CCOC,COCCN=NCCOC,,169.18000000000015,316.83873849023365,11.0,11.0,5.0,7.0,2.0,169.18,155.068,46.66000000000001,-2.0543999999999967,40.20400000000001,62.0,1.0,-0.8062249513043593,0.9090909090909091,1.2727272727272727,1.5454545454545454,4.763362622826909,0.0,0.7412194685749366,0.9953507159202976,0.09631693681254219,0.978894901285398,124.25264176251288,1262.812974724156,1290.0393832534442,2.8128281157805812,0.19290771546737728,0.007878262284003457,0.7092853825504289,0.0,7.0,1.0,-0.8062249513043593,0.24000000000000002,0.5599999999999999,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,338
FC(F)(F)OC(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)OC(F)(F)F,,421.04,127.31041653471826,25.0,25.0,19.0,7.0,2.0,421.04,421.04,46.66000000000001,2.0968000000000013,40.785999999999994,146.0,1.0,-0.733759178254195,0.44,0.64,0.8,12.511611040249434,-6.703373015873016,0.6602731715011708,0.9912684732113147,0.13185906877158246,0.9760053255030342,731.6750087269912,5415.772397817247,5548.916851479219,3.726908806488349,0.1434174768182919,0.0013339328443117695,0.6494703368460008,0.0,7.0,1.0,-0.733759178254195,0.24000000000000002,0.0,0.08,0.08,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,339
CCCCC[N-][N-]CCCCC.[Na+],,NN--,CCCCC,CCCCCN=NCCCCC,,193.29000000000022,277.31790458780955,13.0,13.0,3.0,9.0,0.0,193.29,171.114,28.200000000000003,1.0332,55.50200000000005,74.0,1.0,-0.8081258447436491,0.6923076923076923,1.0769230769230769,1.3846153846153846,4.105685941043084,0.0,0.8569944203754237,0.9987251413400934,0.050478629688320294,0.9869660164493687,116.0265384986217,2268.5689213724872,2298.5278961617264,3.4805518501710475,0.11167451992657328,0.008506381636655418,0.6720097838227271,0.0,7.0,1.0,-0.8081258447436491,0.28571428571428575,0.6285714285714287,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,340
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,589.0700000000002,90.99559946657912,35.0,35.0,25.0,9.0,0.0,589.0700000000002,589.0700000000002,28.200000000000003,4.774800000000004,58.40399999999998,206.0,1.0,-0.7360819154642986,0.2571428571428571,0.42857142857142855,0.5714285714285714,12.973432185374149,-8.369219742649129,0.5529960374522193,0.9832262879038982,0.18238987574621762,0.9374047276140578,1811.50910012595,9310.369819741316,9932.070476579163,4.2273512687325,0.15711440755210973,0.0005174717187724214,0.8056221861101406,0.0,7.0,1.0,-0.7360819154642986,0.28571428571428575,0.0,0.0,0.05714285714285714,0.6285714285714287,0.0,0.0,0.0,0.0,0.0,341
CCCOC[N-][N-]COCCC.[Na+],,NN--,COCCC,CCCOCN=NCOCCC,,197.23400000000018,271.77250259984453,13.0,13.0,5.0,9.0,2.0,197.23399999999998,179.09,46.66000000000001,-0.5789999999999988,48.93800000000004,74.0,1.0,-0.7836839494916361,0.8461538461538461,1.2307692307692308,1.5384615384615385,5.073362622826909,0.0,0.6474499589478796,0.9906719552390043,0.1362684009700281,0.9394812263392894,237.0338647030291,1634.1929919917595,1739.463169859637,3.0254446646114106,0.16902555156773943,0.003963489468124441,0.736399466414965,0.0,7.0,1.0,-0.7836839494916361,0.25806451612903225,0.5806451612903223,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,342
FC(F)([N-][N-]C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(N=NC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)F,,521.054,102.87374778387226,31.0,31.0,23.0,9.0,2.0,521.054,521.054,46.66000000000001,3.367400000000003,50.67999999999999,182.0,1.0,-0.7139460660393995,0.3870967741935484,0.5806451612903226,0.7419354838709677,12.656487740929705,-7.416900109044995,0.6827921923225951,0.9925705354345825,0.12167058883356305,0.9773067761204773,1118.2210476233124,8981.998176549787,9190.561649643707,4.302476817882055,0.13365909768958475,0.0008739835278522642,0.7427534054532875,0.0,7.0,1.0,-0.7139460660393995,0.25806451612903225,0.0,0.06451612903225806,0.06451612903225806,0.5806451612903223,0.0,0.0,0.0,0.0,0.0,343
CCOCC[N-][N-]CCOCC.[Na+],,NN--,CCOCC,CCOCCN=NCCOCC,,197.23400000000018,271.77250259984453,13.0,13.0,5.0,9.0,2.0,197.234,179.09,46.66000000000001,-1.2741999999999973,49.43800000000004,74.0,1.0,-0.8062247515102482,0.8461538461538461,1.2307692307692308,1.5384615384615385,5.076202128999748,0.0,0.7668612266846088,0.996356216293474,0.08528944983614166,0.9650952883744857,164.3959089484155,1860.2267626180073,1927.5057966050126,3.1652618079417705,0.12742744320257907,0.005870555383937902,0.5941885496658353,0.0,7.0,1.0,-0.8062247515102482,0.25806451612903225,0.5806451612903223,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,344
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,521.054,102.87374778387226,31.0,31.0,23.0,9.0,2.0,521.054,521.054,46.66000000000001,3.367400000000003,50.679999999999986,182.0,1.0,-0.7337604477897692,0.3548387096774194,0.5483870967741935,0.7096774193548387,12.782444373582766,-7.2106646825396865,0.621136334971835,0.9886786700426716,0.15004828357116798,0.9709161159116761,1243.9358473387858,8049.1248056738605,8290.237100571607,4.107653486878248,0.1617419371723476,0.0007805194439800136,0.7564871568790468,0.0,7.0,1.0,-0.7337604477897692,0.25806451612903225,0.0,0.06451612903225806,0.06451612903225806,0.5806451612903223,0.0,0.0,0.0,0.0,0.0,345
COCCC[N-][N-]CCCOC.[Na+],,NN--,CCCOC,COCCCN=NCCCOC,,197.23400000000018,271.77250259984453,13.0,13.0,5.0,9.0,2.0,197.234,179.09,46.66000000000001,-1.2741999999999973,49.43800000000004,74.0,1.0,-0.8080580655152814,0.8461538461538461,1.2307692307692308,1.5384615384615385,4.865265489881291,0.0,0.7241701723246576,0.9946612306311721,0.10319416785498253,0.968690282142664,191.5794958700822,1798.3690334897044,1856.4953800422759,3.1226536196226364,0.12802532533143993,0.005056335897238043,0.6031312179771106,0.0,7.0,1.0,-0.8080580655152814,0.25806451612903225,0.5806451612903223,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,346
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)[N-][N-]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,NN--,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,521.054,102.87374778387226,31.0,31.0,23.0,9.0,2.0,521.054,521.054,46.66000000000001,3.367400000000003,50.679999999999986,182.0,1.0,-0.7359800866065017,0.3870967741935484,0.5806451612903226,0.7419354838709677,12.843831490929706,-7.587923398526081,0.47157151125061214,0.9742651292132222,0.22540509754471752,0.9003422751686689,1729.9149567519619,6909.850686501797,7674.69314401272,3.9566712803142967,0.16668641368596476,0.0005204546452729246,0.7699333551535277,0.0,7.0,1.0,-0.7359800866065017,0.25806451612903225,0.0,0.06451612903225806,0.06451612903225806,0.5806451612903223,0.0,0.0,0.0,0.0,0.0,347
C[O-].[Na+],,O-,C,COOC,,54.02400000000001,496.1015268933971,3.0,3.0,2.0,0.0,1.0,54.024,51.0,23.06,-4.0195,5.9239999999999995,14.0,1.0,-0.8569237321720045,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.25,0.0,0.6545663586118501,0.9907407780529778,0.13576711937350774,0.9972555861982674,3.2565817145421665,23.92069833789241,23.986527294454948,0.6881340710970641,0.845058154942659,0.306227717776911,0.31354264879022625,0.0,8.0,1.0,-0.15285615221004342,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348
[O-]C(F)(F)F.[Na+],,O-,C(F)(F)F,FC(F)(F)OOC(F)(F)F,,107.994,248.1747957191037,6.0,6.0,5.0,0.0,1.0,107.994,107.994,23.06,-3.1295,6.055,32.0,1.0,-0.7708744563666718,1.1666666666666667,1.1666666666666667,1.1666666666666667,9.79861111111111,-5.25,0.0020574192274554395,0.3645735615376229,0.9311745906261473,0.9394016532853617,90.57137535566655,91.37158660249756,97.2657289700784,1.1369716994262573,0.9675536549554897,0.010371948638258023,0.41825136343963426,0.0,8.0,1.0,0.3309815958227079,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,349
CC[O-].[Na+],,O-,CC,CCOOCC,,68.05099999999997,393.8426898780165,4.0,4.0,2.0,0.0,1.0,68.051,63.010999999999996,23.06,-3.6293999999999986,10.541000000000002,20.0,1.0,-0.8546302353879925,1.75,1.75,1.75,8.930555555555555,0.0,0.42732035348501485,0.9680395909871954,0.250797428777377,0.8576163809257963,15.091790392990905,51.60725419564219,60.175219764263595,0.9655049729055257,0.6021247896262913,0.05682668249382127,0.42555816017955456,0.0,8.0,1.0,-0.14291252945516134,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350
[O-]C(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OOC(F)(F)C(F)(F)F,,158.001,169.62797000581568,9.0,9.0,7.0,0.0,1.0,158.001,158.001,23.06,-2.4942,11.002,50.0,1.0,-0.7911575714916851,0.8888888888888888,1.0,1.0,10.54861111111111,-5.951388888888889,0.06297057432455519,0.7522821593260853,0.6588410679061244,0.9784175809636028,185.51041998838159,275.4938409431946,281.57082037699297,1.5329404001972975,0.7191240593801029,0.0052741920428236895,0.5589904606111635,0.0,8.0,1.0,0.28269385002996417,0.2222222222222222,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,351
CCC[O-].[Na+],,O-,CCC,CCCOOCCC,,82.07799999999997,326.5355989289322,5.0,5.0,2.0,1.0,1.0,82.07799999999999,75.022,23.06,-3.2392999999999983,15.158000000000003,26.0,1.0,-0.8544446477886947,1.6,1.8,1.8,9.29861111111111,0.0,0.32777284777494603,0.9480919658163497,0.31799626468637904,0.8313239363785467,35.34362543136959,92.39731746054568,111.14478173580724,1.206331638986611,0.4957557801777238,0.02352118454833716,0.490657311229022,0.0,8.0,1.0,-0.1402227228171728,0.25,0.5833333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352
[O-]C(F)(F)C(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)OOC(F)(F)C(F)(F)C(F)(F)F,,208.00799999999998,128.84787550906162,12.0,12.0,9.0,1.0,1.0,208.00799999999998,208.00799999999998,23.06,-1.8589000000000002,15.949000000000002,68.0,1.0,-0.7932700961892034,0.75,1.0,1.0,11.25,-6.515625,0.0839509790655619,0.7968366282371927,0.6041948261112321,0.9359944302583959,317.31170608671147,491.56658865243753,525.181104460988,1.7907401316837313,0.6226600351596572,0.0029497633157051493,0.5737415192662988,0.0,8.0,1.0,0.2598512410558161,0.25,0.0,0.08333333333333333,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,353
COC[O-].[Na+],,O-,COC,COCOOCOC,,84.04999999999998,318.87434728005826,5.0,5.0,3.0,1.0,2.0,84.05,79.01,32.29,-4.045399999999999,11.876000000000001,26.0,1.0,-0.8336955220849831,1.8,2.0,2.0,9.07638888888889,-0.4305555555555556,0.3537902660723267,0.9542206941776344,0.29910343830045416,0.8364516108705508,29.933360448804546,83.70952774210679,100.0769520366931,1.1275571512140936,0.3913271372007157,0.027943792421874777,0.4089630882451389,0.0,8.0,1.0,-0.03174979443695487,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354
[O-]C(F)(F)OC(F)(F)F.[Na+],,O-,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)OOC(F)(F)OC(F)(F)F,,174.0,154.0309706257982,10.0,10.0,8.0,1.0,2.0,174.0,174.0,32.29,-2.5626,12.087000000000002,56.0,1.0,-0.7743748557209685,1.0,1.3,1.3,10.72048611111111,-5.578125,0.23620563031031727,0.912506842291206,0.4090614413162552,0.9771934824967871,176.54307234137593,421.7379646364042,431.580820165561,1.7202828699695731,0.46971461898278694,0.0055351562060006404,0.5398970491012134,0.0,8.0,1.0,0.30180097994944044,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,355
CCCC[O-].[Na+],,O-,CCCC,CCCCOOCCCC,,96.10499999999995,278.8761135101077,6.0,6.0,2.0,2.0,1.0,96.10499999999999,87.03299999999999,23.06,-2.849199999999998,19.775,32.0,1.0,-0.8544379215993088,1.5,2.0,2.0,9.52986111111111,0.0,0.5628759565553333,0.9842972537188781,0.1765188837531964,0.9182254264681672,39.5491409776431,205.7288493361459,224.0504819469602,1.5626095046349857,0.4246690485198507,0.023217329220557147,0.5238328751986556,0.0,8.0,1.0,-0.13996770848308832,0.26666666666666666,0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356
